name,type,latitude,longitude,min_distance,risk_score
Walgreens,pharmacy,25.8593742,-80.1211735,4.989370443520246,0.16696245614292826
CVS Pharmacy,pharmacy,25.8597121,-80.1211628,4.954918895143225,0.16792839963204043
Marathon,fuel,29.6943516,-85.3739656,2.5919147514596,0.27840304383439024
Shell,fuel,30.7817807,-85.2463004,5.5150170165081045,0.15349154076898736
Marathon,fuel,30.7826122,-85.2480377,5.3267454081543875,0.15805914976618538
Buy Rite Drugs,pharmacy,29.8117032,-85.3020812,12.422453840476818,0.07450202562696807
Chevron,fuel,26.3950392,-80.0769162,2.364409745531073,0.2972289571233987
Wawa,fuel,28.5088562,-81.3766688,7.556205586715858,0.11687423705112625
Chevron,fuel,26.3195316,-80.2032441,2.1957553047426686,0.31291507160011517
Wawa,fuel,28.6101562,-81.4157775,1.9098944405972256,0.3436550776717386
7-Eleven,fuel,28.4508232,-81.3614253,8.120830127057815,0.1096391431557753
7-Eleven,fuel,27.9987309,-80.6723063,2.722623506713419,0.2686277562575397
West Melbourne Police Department,police,28.072753,-80.6716181,4.114785161862631,0.19551163310949973
CVS Pharmacy,pharmacy,30.11391,-81.5923287,10.47215208666164,0.08716760311804729
CVS Pharmacy,pharmacy,25.7665845,-80.2386202,5.362689799093519,0.15716623496912707
CVS Pharmacy,pharmacy,26.1538682,-80.3193431,5.480775931725492,0.15430251107813756
Marathon,fuel,26.7204815,-80.087623,2.5880790631862385,0.27870065915214065
Marathon,fuel,26.0631462,-80.2023665,4.104765493825886,0.19589538465762635
Pilot,fuel,29.8142631,-82.1690665,12.732183332545254,0.07282163191267636
U-Gas,fuel,25.5014256,-80.4446823,12.137557039637095,0.07611765239023643
Publix,pharmacy,25.8529509,-80.1205349,5.620549634374361,0.15104486111061377
Navarro's Pharmacy,pharmacy,25.8561938,-80.1246615,5.460243075243813,0.1547929371004758
Flash Foods,fuel,30.657547,-81.453677,6.9738036865740884,0.12541066212650212
Flash Foods,fuel,30.6395082,-81.4581023,5.947541362909061,0.1439358109242378
Flash Foods,fuel,30.6312175,-81.4689834,4.5671858295460535,0.1796239663301377
Circle K,fuel,30.5770567,-81.5180991,3.0838244516231326,0.24486850790134868
Flash Foods,fuel,30.6171986,-81.515313,2.4093344061812245,0.2933123832578495
Fire Station 70,fire_station,30.6167606,-81.5134315,2.2639915496458967,0.3063733422068718
Speedway,fuel,30.6309857,-81.4707807,4.4372875631416635,0.18391523133313925
Daily Mart,fuel,29.6359839,-82.3883851,4.155770232069237,0.19395744088437705
Marathon,fuel,29.6669713,-82.339406,8.364305191275363,0.10678848879591096
Golisano Children's Hospital of Southwest Florida,hospital,26.5070753,-81.9119717,1.4276326499210175,0.4119239375168788
Wawa,fuel,27.4472287,-82.5760967,6.324021126956292,0.13653701739328253
CVS Pharmacy,pharmacy,25.7619442,-80.1914768,4.316808322320347,0.1880827630745926
Marathon,fuel,30.1404201,-82.9513449,6.677449751020862,0.13025158515261284
SCFR Mcalpin Station 2,fire_station,30.1591273,-82.9653625,9.09616079372876,0.09904755088896276
Marathon,fuel,30.0381092,-82.9402157,5.7400949658587255,0.1483658620635762
S&S,fuel,30.2679331,-82.9883382,9.201287098891818,0.09802684605441911
Cheek and Scott Drugs,pharmacy,30.2825043,-82.9883009,8.698443688565314,0.10310932682725402
Walgreens,pharmacy,30.2822773,-82.9870778,8.589789314511414,0.10427757766135538
Ready Freddy,fuel,30.3051133,-82.9850549,8.185271233936646,0.10886994782530962
Suwannee County Sheriffs Office,police,30.2965686,-82.9621905,5.982895145014892,0.14320707661118223
Suwannee County Fire Rescue,fire_station,30.3033799,-83.0269082,12.189432294142676,0.07581827463825658
Live Oak Forestry Station,fire_station,30.3104745,-83.0208489,11.659820994754876,0.07899005842296765
Gas Station,fuel,30.2995998,-82.9920772,8.840020258780019,0.10162580703100926
Murphy USA,fuel,30.3236563,-82.9665085,6.9050545674099215,0.12650134056287082
Agriculture Station,police,30.3908902,-82.9393854,10.790095662891009,0.08481695387319643
Gas Station,fuel,30.3879373,-82.9384259,10.45035778376231,0.0873335155883159
Suwannee Forestry Center,fire_station,30.1857633,-82.594333,9.552000383489437,0.09476876077115061
S & S Gas Station,fuel,30.1738457,-82.6711573,10.688726914901755,0.08555251630741047
CVS Pharmacy,pharmacy,25.8134894,-80.1307186,3.4214095568266267,0.22617221660816442
Wawa,fuel,28.6795592,-81.5212523,3.0762935388892965,0.24532090009211624
Circle K;BP,fuel,28.6734374,-81.5058322,3.0079176447376126,0.24950612478602147
7-Eleven,fuel,28.686438,-81.5353759,3.765722949100827,0.2098317528484687
RaceTrac,fuel,28.6724995,-81.4785039,3.7077969184754562,0.21241358055942522
BP,fuel,29.410383,-82.539998,5.925926354559138,0.14438501780223648
Shell,fuel,29.5368985,-82.5187834,7.247915808615004,0.12124275067835842
Circle K,fuel,29.654317,-82.4963998,5.091611452904719,0.16416017464855884
Sunoco,fuel,28.6726608,-81.4829138,3.4668993375579387,0.22386893557057447
RaceTrac,fuel,28.6692057,-81.4922426,3.506789066756137,0.2218874647088315
Sunoco,fuel,28.2455806,-81.2775657,6.437645912038284,0.13445114379288195
Marathon,fuel,30.6608385,-85.0378824,7.365451345075925,0.11953927633427935
Bay County Sheriff's Office Substation,police,30.2559258,-85.9418927,6.34044128463079,0.13623159170195556
Mobil,fuel,28.5197737,-81.3853919,8.628557839638336,0.10385771334137424
Kangaroo Express,fuel,29.6683885,-82.3238365,7.945770955871633,0.11178466394152886
Wawa,fuel,28.2467699,-81.2566951,7.2813489205387905,0.12075327456857589
Walgreens,pharmacy,28.0184967,-80.6216101,2.9548033507283393,0.25285707311232913
Valero,fuel,26.2866661,-80.2507949,5.276365183331771,0.15932788656971614
Sunoco,fuel,27.9980198,-80.6321712,3.166240172246021,0.24002456859343752
RaceTrac,fuel,28.0783826,-80.7028548,2.4200039203919714,0.2923973256397287
Sunoco,fuel,29.6596337,-82.3305616,7.25915794343961,0.12107771843669814
Sunoco,fuel,29.3868584,-82.4513152,14.478633320537085,0.06460518698851776
Citgo,fuel,29.3877759,-82.4436578,15.207358415931665,0.06170036932218457
Chevron,fuel,29.3878779,-82.4430775,15.262340443988862,0.061491763958836286
tampa police,police,27.9405681,-82.5103611,6.686401979215581,0.1300998832358821
CVS Pharmacy,pharmacy,28.245416,-81.2932743,6.105096729295268,0.14074403742835276
Citgo,fuel,28.245419,-81.2955313,6.084887215278,0.14114550727689482
Texaco,fuel,26.7121626,-80.0961547,1.4053241116317898,0.41574438769567423
Mobil,fuel,27.0166955,-82.0523385,5.507395663829029,0.1536713074876391
Solo Gas,fuel,26.2746788,-80.1315162,4.218990001260962,0.19160795474955686
Chevron,fuel,26.2866662,-80.2013593,1.4888305778665363,0.40179512775723586
Mobil,fuel,26.2856127,-80.2024122,1.6177673700119612,0.3820049143615961
7-Eleven,fuel,26.2867337,-80.1847332,2.119527726605337,0.3205613437801362
Chevron,fuel,26.3016268,-80.1320202,3.197024653919429,0.23826402808145072
Shell,fuel,26.3036453,-80.1531063,4.69205397186974,0.17568350633040775
Pharma Plus Drug Store,pharmacy,25.7646003,-80.2876372,7.2891877295558025,0.12063908221482487
Love's,fuel,30.734216,-86.3493747,6.062436643821419,0.14159419056521394
Walgreens,pharmacy,26.1165019,-80.3313378,7.09716317978926,0.12350004289107416
Shell,fuel,26.3067321,-80.2016108,0.765602381728275,0.5663789369275439
Circle K,fuel,28.8507417,-81.9004711,16.596829049093415,0.05682842046201044
JB's Food Mart,fuel,28.8591922,-81.8880204,15.700458192945515,0.059878596649666334
Expressway,fuel,30.2918289,-85.6419536,4.12913558400426,0.19496462583648666
Westar,fuel,25.7783721,-80.2637489,6.820588591256705,0.12786761358575802
Mobil,fuel,30.2852499,-81.9824329,12.351624426270012,0.07489725355309187
Speedway,fuel,26.1671176,-80.1007336,7.463495908043658,0.11815448496283973
Chevron,fuel,26.3180365,-80.1834066,2.5996058079705993,0.2778081971602841
Marathon,fuel,26.3171105,-80.1776301,2.931173478432074,0.254376970511829
Mobil,fuel,26.3176606,-80.1205368,2.836688463429669,0.26064143845186905
Ultimate Image Cosmetic Medical Center,hospital,28.0429661,-82.7390449,6.124922706667134,0.14035239976207065
Shell,fuel,25.7613225,-80.351993,8.580194045384678,0.10438201932681694
"Atlantic Beach Fire Department, station number 55",fire_station,30.3327356,-81.4028177,7.484343715569723,0.11786415467408372
Cumberland Farms,fuel,28.8839558,-81.2394102,13.461337101081282,0.06914989900382237
Collier County Sheriff,police,25.9098096,-81.3638897,11.890225043849906,0.07757816458581637
Isles of Capri Fire Department,fire_station,25.9842054,-81.7271994,7.485235007232597,0.11785177418747103
Marathon,fuel,26.0629627,-80.4330799,5.279741577462049,0.15924222162086946
Mobil,fuel,26.2079772,-80.2368925,6.3582335107733465,0.1359021833889722
Shell,fuel,25.6707298,-80.4315415,10.43814289285431,0.08742677979873155
Speedway,fuel,26.2079403,-80.2404464,6.006738393406573,0.1427197568758971
Mobile,fuel,29.4157077,-82.1096886,9.4196992268722,0.09597206005918285
Fire Rescue City of Miami,fire_station,25.8480132,-80.1757128,5.866209774061563,0.14564075857071737
Logos Pharmacy,pharmacy,28.024582,-82.5825376,3.2264679922885553,0.23660418151150325
Sunoco,fuel,27.9818387,-82.1221019,11.889766840814103,0.0775809223199914
7-Eleven,fuel,27.9885738,-82.1222172,12.465182681538487,0.07426560958367505
Shell,fuel,27.9935076,-82.122037,12.913420285116553,0.071873053462614
RaceTrac,fuel,28.0254865,-82.1493157,9.663492444068186,0.09377790674539026
Shell,fuel,26.1551795,-81.6850458,9.841873311728618,0.09223498294507934
Wawa,fuel,28.811955,-81.3336855,16.259329696836414,0.057939677702738196
Express Specialty Pharmacy,pharmacy,27.9281299,-82.5128546,8.090696159499506,0.11000257653040464
Citgo,fuel,28.5536321,-81.3451631,7.418381418329209,0.11878768023300963
RaceTrac,fuel,26.0904746,-80.1593904,4.1913201475543485,0.1926292294785757
Marathon,fuel,26.090242,-80.1604409,4.096685827932094,0.19620593337724632
7-Eleven,fuel,26.0900656,-80.161225,4.026574888446656,0.19894262438991064
Sunoco,fuel,26.0904832,-80.1625796,3.8837559486349438,0.2047604365405502
Mobil,fuel,26.0105492,-80.2079707,9.978293710633213,0.0910888364219508
Chevron,fuel,26.0097423,-80.21199,10.107415537712505,0.09002994410398578
Xtra Care Pharmacy,pharmacy,27.8869783,-82.3291947,11.916536276813128,0.07742013637163167
Race Ways,fuel,30.3882162,-86.4752546,2.7110751548486585,0.2694636886276643
Dodge's,fuel,30.411941,-86.6037958,1.376774540211865,0.4207382665378351
Walgreens,pharmacy,28.2468799,-81.2430217,8.125480690408711,0.10958326842453842
Mobil Gas Station,fuel,25.9791319,-80.3733183,11.453009345981824,0.08030187501004864
Country Corner – Sunoco Gas,fuel,30.3907032,-84.7982935,1.0466338815208727,0.4886071754352521
Chevron Gas – Food Mart,fuel,30.3903271,-84.7975438,1.1010740772507484,0.4759470457645635
Chevron,fuel,30.421236,-84.5423532,4.698079697110031,0.17549772083868587
Picnic Pavillion number 2,shelter,28.442114,-81.5695126,5.551421345328136,0.15263863325064672
Picnic Pavillion,shelter,28.442265,-81.5690191,5.591592489294259,0.15170840758498813
Dr. Phillips Specialty Pharmacy,pharmacy,28.4530936,-81.4757214,13.511042318357813,0.0689130372623135
Waco Travel Center,fuel,30.0865527,-83.571737,7.061722967709679,0.12404296252865386
Indian river County Sheriff's Sub-Station,police,27.6427674,-80.4608952,6.120306280546845,0.14044339675837642
South Orlando Rowing Association,water_point,28.3794651,-81.1872736,12.289452889128205,0.07524764249836628
Exxon,fuel,26.179613,-80.2682999,3.891482269888413,0.2044370080120545
Shell,fuel,30.2948636,-81.7755556,10.806527247208173,0.08469891095507909
Circle K Gas Station,fuel,29.6735441,-82.3886433,8.251061480609067,0.10809570362234394
Murphy USA,fuel,30.3018919,-81.760836,11.938053428642398,0.07729137968979086
Chickee Hut,shelter,26.488726,-80.1590818,4.260657211546391,0.19009031757574754
Davie Fire/ Rescue Station 91,fire_station,26.0432473,-80.3459083,8.307403566903146,0.10744134954628708
Circle K,fuel,27.0457625,-82.252709,15.451856529012622,0.06078341360663544
Walgreens,pharmacy,25.4767393,-80.4356849,9.254853078782043,0.0975148051676201
Guidewell,hospital,28.0483314,-82.7399158,6.6507909104540675,0.13070544100657575
Carrabelle Police Department,police,29.8541465,-84.6564812,6.603211548838301,0.1315233692468797
West Pond Pavillion,shelter,28.0620285,-82.4172169,10.657941844010743,0.08577843442526256
Walmart Pharmacy,pharmacy,27.9252808,-82.2702277,7.451106731566004,0.11832769739670515
Sheriff's Office,police,30.1157464,-85.1990938,9.8631056586516,0.09205470621595027
Century Food Market,fuel,30.9752859,-87.2628925,15.106775830018908,0.06208567192797555
CSV,pharmacy,30.9814323,-87.2581908,14.30232691794079,0.06534953836514744
TomThumb,fuel,30.7312546,-87.3503673,8.995634556067097,0.10004367350475267
Texaco,fuel,30.5363134,-87.3973763,7.086080607439249,0.12366930884661144
Park Gazebo,shelter,29.2678193,-81.06909,4.6681135491187415,0.17642554111419953
Park Gazebo,shelter,29.2727098,-81.0731791,3.9968017707469836,0.2001280110518588
Park Gazebo,shelter,29.272384,-81.073654,3.9947642039158753,0.2002096513817417
Park Gazebo,shelter,29.2666121,-81.0665752,4.928681367222868,0.1686715709716785
Walgreens,pharmacy,26.2976161,-80.2510539,5.096245765430225,0.16403538152458785
Walgreens,pharmacy,26.3183701,-80.1856489,2.4937359200000717,0.28622655601284813
CVS Pharmacy,pharmacy,26.3169766,-80.1871241,2.2826882774440747,0.3046283763436129
Walgreens,pharmacy,29.2777355,-81.0824257,3.0056497945508336,0.24964738588989233
Speedway,fuel,29.2625029,-81.0770211,4.727745153174625,0.17458877328816666
7-Eleven,fuel,29.2634041,-81.0774425,4.620111643678234,0.17793240835790994
7-Eleven,fuel,26.290446,-80.1520168,4.899940901296269,0.16949322319148846
Chevron,fuel,26.3175642,-80.1277673,3.387467340004874,0.2279219245422096
Shell,fuel,26.3187797,-80.0912073,2.264670909360369,0.3063095876318894
CVS Pharmacy,pharmacy,26.3446335,-80.0858503,5.159488833959882,0.16235113447833116
Texaco,fuel,25.8007553,-80.2641013,6.417766582694106,0.1348114676906972
Chevron,fuel,25.7992459,-80.264011,6.408766428581257,0.13497523638243447
Valero,fuel,26.3628788,-80.0812038,4.532505914894976,0.18074991972583965
7-Eleven,fuel,26.3175458,-80.1522236,5.146370868898051,0.16269763431624562
Chevron,fuel,30.4003008,-86.9993325,0.07222897574197842,0.9326366127235124
CVS Pharmacy,pharmacy,30.4023597,-86.8706713,2.825009488071822,0.261437259990719
Exxon,fuel,30.4023628,-86.8855997,1.4058434345540267,0.4156546455340603
QV,fuel,30.4002589,-87.0005237,0.05789189782257192,0.9452761686314743
Mobil,fuel,26.3183635,-80.1532211,5.090277374039281,0.16419613403203107
Speedway,fuel,26.3080809,-80.0920758,1.1963838222501482,0.4552938288242906
CVS Pharmacy,pharmacy,28.3437029,-81.6141108,5.05202224641629,0.16523402579892213
Speedway,fuel,26.2749723,-80.157205,5.093877264611709,0.16409913698249026
Chevron,fuel,26.6166693,-80.0521289,5.107459749558876,0.163734194084902
Mobil,fuel,26.2718184,-80.2309589,4.398440745005869,0.18523867302333663
Walgreens,pharmacy,26.286827,-80.2030385,1.4957631653748662,0.4006790443394492
CVS Pharmacy,pharmacy,25.7805909,-80.132569,3.9103034392849483,0.20365340194650428
Marathon,fuel,26.2876105,-80.2670162,6.821412490857102,0.12785414414198937
Sunoco,fuel,26.2868085,-80.2750508,7.624276434615944,0.11595175636836275
Marathon,fuel,26.3086303,-80.0919963,1.247971039615192,0.44484558847839084
Mobil,fuel,26.3042828,-80.1152983,1.5976080836299345,0.3849695442133772
Shell,fuel,26.2498209,-80.1004765,5.579863610722642,0.15197883408561622
Mobil,fuel,26.2739894,-80.1514986,5.6343681725182195,0.15073025403418758
Liberty,fuel,26.2594557,-80.1644818,5.732830377226739,0.14852594584625511
Marathon,fuel,26.2607414,-80.1509165,6.557795550214741,0.13231371414533524
Mobil,fuel,26.2599203,-80.1411439,6.057166291545123,0.141699934320388
CVS Pharmacy,pharmacy,26.2391856,-80.2533624,6.374105458734992,0.13560966894166812
CVS Pharmacy,pharmacy,26.3628638,-80.136964,5.532617184623731,0.15307800407373764
Marathon,fuel,26.0337114,-80.1590523,6.990877446737669,0.1251427026212568
CVS Pharmacy,pharmacy,29.2796105,-81.083165,2.7938815871537006,0.2635822908617014
CVS Pharmacy,pharmacy,26.1888296,-80.116438,10.012757219928648,0.09080378147176471
Ames Gazebo,shelter,29.2808091,-81.0530743,5.026272855161974,0.16594004686386243
Walgreens,pharmacy,25.8613305,-80.210242,6.896250038041949,0.1266423929311099
Marathon,fuel,26.241364,-80.2684465,5.573345167921203,0.15212954355114847
Mobil,fuel,26.2755528,-80.1362145,4.519381611174454,0.18117971730300647
Florida Department of Health in Pasco County,hospital,28.3904554,-82.6245256,2.623292782483914,0.2759920492305509
Chevron,fuel,30.2915827,-81.6276287,12.330151947842758,0.07501789956429054
Shell,fuel,30.364474,-81.6676715,15.385250575979189,0.061030497847008945
Shell,fuel,28.7567146,-81.509349,4.8986031947258715,0.16953166147777693
Mobil / Valvoline,fuel,28.6733238,-81.4685095,4.270198363855866,0.18974617859893306
Shell,fuel,30.2914524,-81.6284137,12.275793012254619,0.07532506714114329
Chevron,fuel,30.2908134,-81.6283857,12.218525068561934,0.07565140549442494
BP,fuel,30.2899447,-81.6313282,11.980914169100197,0.07703617688039281
Race-trac,fuel,28.6732129,-81.4624245,4.723017998183523,0.17473298184933167
Mobil,fuel,28.6659114,-81.4197945,7.579352283260574,0.11655891575301429
Barron Park Gazebo,shelter,26.7685273,-81.436783,14.02148636309219,0.06657130831320403
Barron Park picnic tables,shelter,26.7680664,-81.4370156,14.05673113425631,0.06641547830556997
Chevron,fuel,26.3053521,-80.0924107,0.9625475746720645,0.5095417878810387
Walgreens,pharmacy,26.3019668,-80.1344137,3.4374557982797262,0.22535435741977894
Mobil,fuel,26.2895988,-80.1100994,1.5333888416604187,0.39472819314408364
7-Eleven,fuel,28.4495997,-81.350309,7.45575086065396,0.11826270859672193
Gulf Shore Apothecary,pharmacy,26.1849138,-81.6883471,8.973208605783267,0.1002686336491668
Palm Coast Pharmacy,pharmacy,29.5523518,-81.2326985,6.6254125689168974,0.13114044531521507
Shell,fuel,26.5766032,-81.8714263,8.97964953877958,0.10020391959799131
Walgreens,pharmacy,27.2995443,-82.4971074,10.166936672539347,0.08955007351829114
Walgreens,pharmacy,27.9995941,-80.6744046,2.5133482845090116,0.28462876977189566
Shell,fuel,29.7161874,-82.1391133,4.18446106705543,0.1928840793799153
Sam's Club Gas,fuel,28.0783509,-80.6951324,2.454171328291833,0.28950503752068457
Shell,fuel,28.0792783,-80.6997617,2.3042664917229163,0.3026390282094282
Mobil,fuel,28.0794441,-80.7023736,2.2975410223159027,0.30325627285075835
Sunoco,fuel,28.0794823,-80.7039318,2.313837217169584,0.3017649734932123
Valero,fuel,24.7199396,-81.0617395,4.455643562747455,0.18329643212548902
Mobil,fuel,25.4628138,-80.4749161,10.265529861374631,0.08876635296388793
Foot Rinse,water_point,24.6920963,-81.0864206,1.6292223522554496,0.38034059734132447
Foot Rinse,water_point,24.6923394,-81.0843044,1.7999602776685233,0.3571479238386489
RaceTrac,fuel,28.1202162,-80.7035205,2.274302502830328,0.3054085562148255
Walmart Pharmacy,pharmacy,27.9969589,-80.6422589,4.162764881914176,0.19369466223478968
Mobil,fuel,28.0492753,-80.6385299,6.657668499006901,0.13058805041373714
Shell,fuel,28.0274978,-80.6223463,3.763133801814077,0.20994581332549214
Pavilion A,shelter,28.1481355,-80.7340778,6.310036359970794,0.13679822517380685
7-Eleven,fuel,28.1575609,-81.4705985,5.529370527716945,0.15315412040946913
CVS Pharmacy,pharmacy,30.5606757,-84.2149541,4.601033847351771,0.17853846758537456
RaceTrac,fuel,27.9990633,-80.6214132,2.104920492806586,0.3220694385948944
Baptist Children's Hospital,hospital,25.684005,-80.3382285,4.223333526646508,0.1914486208660739
Mobil,fuel,27.9990166,-80.6327266,3.2149492626792036,0.23725077994517943
Walgreens,pharmacy,25.9853053,-80.1348859,3.850634214455429,0.20615860850110876
Locatel Health&Wellness,pharmacy,25.9869468,-80.1311013,3.4306475541624617,0.22570064257549208
CVS Pharmacy,pharmacy,25.7642802,-80.2739997,7.607335295636555,0.1161799750623105
Sunoco,fuel,28.749075,-82.0618844,6.772423046521552,0.12866000654037188
Stewart's Pharmacy and Wellness Store,pharmacy,30.4485853,-84.2617971,6.788862426321401,0.12838845331516396
7-Eleven,fuel,26.4936358,-81.7884783,11.120611494733652,0.0825040882165471
Time Saver Food and Gas,fuel,29.956529,-82.9264733,5.465074759485783,0.15467725234464846
CVS Pharmacy,pharmacy,26.543146,-81.8684798,5.731662674786543,0.14855170977974017
Walgreens,pharmacy,27.0033484,-82.0545492,5.417213675082932,0.15583087156390762
Life Care Center,social_facility,28.0000169,-80.6151578,1.4881831535082441,0.40189967470442756
Mobil,fuel,26.3240897,-81.4397898,9.32542440010735,0.09684831937654818
One Senior Place,social_facility,28.2368241,-80.711079,4.236098257961209,0.1909819011664942
Viera Health & Rehabilitation Center,social_facility,28.2390955,-80.7081652,4.420221215067058,0.18449431495899346
Speedway,fuel,28.2297871,-80.7153216,3.636517705624338,0.21567910735829776
At Cost Rx,pharmacy,26.4949071,-81.9444922,4.463682128252304,0.18302675311747593
Wawa,fuel,26.0456356,-80.2306599,6.7764438249235885,0.1285934834114006
Perkins Pharmacy,pharmacy,27.6380614,-80.4273658,7.395751734841825,0.11910785735243515
Chevron,fuel,26.1362559,-80.2245373,4.717455090791766,0.17490299164929998
BP,fuel,27.9810278,-80.622747,3.072279520034532,0.2455627112727076
Gulf,fuel,26.2278295,-80.2213503,8.302589641178043,0.10749694854575612
Mobil,fuel,26.2182724,-80.2207934,8.158904425483403,0.10918336446634778
Gate Petroleum,fuel,30.3248293,-81.4030179,8.36361409596076,0.1067963704774395
Valero,fuel,25.941337,-80.2457379,7.111707482734415,0.12327860714017083
Mobil,fuel,25.9414263,-80.2450553,7.170308074951398,0.12239440555072932
CVS Pharmacy,pharmacy,28.035995,-80.6224628,4.569658717181511,0.17954421460603306
Barney E. Veal Center,social_facility,28.2855907,-81.3597223,4.256697063652731,0.19023352266472973
Shell,fuel,30.3881554,-87.0801717,2.3133210503696535,0.3018119840479793
Shell,fuel,25.4842908,-80.4617706,11.23913571562346,0.08170511572344798
Speedway,fuel,26.345226,-81.7788605,5.452409762591852,0.15498085781804294
Good Samaritan Society,social_facility,28.2632916,-81.438936,5.585468125768813,0.1518494935974284
Shell,fuel,26.2743971,-80.1872402,3.118195641678883,0.24282479197426515
Speedway,fuel,26.2596481,-80.151296,6.611518683308809,0.13137982597255995
Marathon,fuel,26.2602795,-80.126861,5.165226662062482,0.16220003818407308
CVS Pharmacy,pharmacy,26.274171,-80.1351585,4.5315354537764705,0.18078163077076248
Chevron,fuel,26.0330039,-80.1630119,7.288017341674574,0.12065611819749791
Walgreens,pharmacy,26.1603709,-80.1161107,6.902918183188502,0.12653553748376795
7-Eleven,fuel,26.3171265,-80.1857838,2.373741117234305,0.2964068567358752
Key Biscayne Police Station,police,25.6909848,-80.16499,3.6483864901802137,0.21512841114062162
Marathon,fuel,26.2983861,-80.1869418,1.3140243848045705,0.4321475635981487
Mobil,fuel,26.1665254,-80.1550095,8.653993700844413,0.10358407421713277
Chevron,fuel,26.1658866,-80.1550961,8.588847642001069,0.10428781823790799
7-Eleven,fuel,26.1661908,-80.1468287,8.719209732771619,0.10288902364439777
Walgreens,pharmacy,26.1673211,-80.1460093,8.782493749601688,0.10222342335160876
Mobil,fuel,26.1671044,-80.1320297,8.117890275726843,0.10967449374359617
Mobil,fuel,26.8402103,-80.1329299,5.538016690639068,0.15295158261553068
PGA Shell,fuel,26.8415201,-80.0994615,4.617133712832728,0.17802673945885092
Costco Gasoline,fuel,26.6826222,-80.2198619,12.063556781773313,0.07654883097344757
Sunoco,fuel,26.6805122,-80.1446958,4.940919804969091,0.1683241034769704
South Congress Airport Shell,fuel,26.6728353,-80.0872503,3.2754199778266586,0.23389515069542574
Racetrac,fuel,26.7597399,-80.0956789,4.497222430836512,0.1819100486803169
Palm Beach Citgo,fuel,26.7707296,-80.0875345,3.481995738954909,0.22311489306171792
Pure,fuel,30.5722843,-84.3954075,10.475581360423666,0.08714155462735364
Sunoco,fuel,26.6184401,-80.1050108,2.110092679747039,0.3215338264714785
Marathon,fuel,26.385711,-80.0768182,2.8028651321721867,0.26295962787110533
BP,fuel,28.3605719,-80.7918811,10.000977229372218,0.09090101535071225
Walgreens,pharmacy,27.9978581,-80.6339816,3.344812805444752,0.23015951314331393
Miami Fire-Rescue Station 5,fire_station,25.7947958,-80.2154557,1.651987686266034,0.3770756573187516
7-eleven Exxon,fuel,27.0660903,-82.1576502,17.257580901854926,0.0547717687997977
Walgreens,pharmacy,29.215201,-82.2011183,9.42984264795604,0.09587872355830529
CVS Pharmacy,pharmacy,26.8821555,-80.0559656,4.796594640379906,0.17251508205073668
Shell,fuel,28.2445324,-81.223757,9.684478447126581,0.09359371212629793
Fire Station 53,fire_station,26.2006043,-80.1729861,11.375898218705773,0.08080221591419781
Shell,fuel,27.7133947,-82.3764874,9.904099367001043,0.09170862868567477
Walgreens,pharmacy,29.2921651,-81.0411746,4.08677988381658,0.1965880228435806
7-Eleven,fuel,26.5630638,-81.9910674,4.2020761035373475,0.19223094397254442
Boat Ramp Snook Action charters,water_point,26.9404192,-80.0848952,4.737346366015681,0.17429660616680762
7-Eleven,fuel,28.8102,-81.33165,16.442528265278497,0.05733113828404242
Sunoco,fuel,28.0492954,-80.6219082,5.888133603309177,0.14517720729452505
Mobil,fuel,28.8391428,-82.0459812,6.829316596812788,0.1277250686742042
LaBelle Fire Station,fire_station,26.757149,-81.4385034,14.551421926927132,0.0643028016794085
Racetrac,fuel,29.2048398,-82.1828469,10.711387406867573,0.0853869798051082
Lily Pavilion,shelter,26.0654213,-80.416748,4.193036592494435,0.19256556008970038
Walgreens,pharmacy,28.756739,-81.3483576,15.542380966113512,0.060450790128003036
Speedway,fuel,28.0565864,-80.6218827,6.6486163346413765,0.1307426018312484
7-Eleven,fuel,27.1004067,-82.4439231,11.896471625978279,0.0775405885424994
7-Eleven,fuel,27.2686923,-82.4981377,7.640454096999378,0.11573465801378148
Sunoco,fuel,25.4770214,-80.471018,11.144640038227239,0.08234085134284232
Chevron Weston,fuel,26.1282716,-80.3741889,4.064966510221792,0.19743467167687365
Marathon,fuel,28.6857985,-81.533452,3.624970979926126,0.216217572897284
Santa Rosa County Sheriff’s Office,police,30.6430252,-86.9742621,5.380887671997134,0.15671800718081175
Kangaroo Express,fuel,30.4831773,-86.4171094,2.487304347949331,0.28675443844986986
Exxon,fuel,30.4823371,-86.4138224,2.3688609681273602,0.2968362332138234
Exxon,fuel,28.0096613,-80.6459937,4.64146203461555,0.17725901439451008
Walgreens,pharmacy,28.8031328,-82.5756129,2.4016619886847987,0.2939739466550099
Walgreens,pharmacy,28.8227708,-81.6433228,4.922136242102097,0.16885798622644388
Marathon,fuel,26.0082944,-80.393592,10.217269725062655,0.0891482530517839
Walgreens,pharmacy,28.5183607,-81.6197033,8.107189228596813,0.10980336247543576
Flying J Travel Center,fuel,28.3749078,-80.8018417,10.345893686459066,0.08813761415669404
Exxon,fuel,25.580654,-80.47889,3.0181993735308303,0.24886769098301123
Chevron,fuel,25.5513858,-80.478506,5.81968380052541,0.1466343644734609
Marathon,fuel,25.796522,-80.3295111,11.132297703055283,0.08242461770025389
Exxon,fuel,25.7966196,-80.3463851,11.705017838857579,0.07870905910431361
